会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
K008_001a,506,B,IC01_深石,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,181.345,181.493,181.345,181.493,0,B
K008_001a,507,B,IC01_深石,わたし,ワタシ,私,代名詞,,,和,,ワタシ,わたし ,ワタシ,ワタシ,181.571,182.362,181.571,182.362,0,B
K008_001a,508,I,IC01_深石,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,181.571,182.362,181.571,182.362,0,B
K008_001a,509,I,IC01_深石,で,デ,で,助詞-格助詞,,,和,,デ,で。,デ,デ,181.571,182.362,181.571,182.362,0,I
K008_001a,510,B,IC01_深石,あっ,アッ,あっ,感動詞-一般,,,和,,アッ,あっ。,アッ,アッ,182.518,182.679,182.518,182.679,0,B
K008_001a,511,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,182.551,182.845,182.551,182.845,0,B
K008_001a,512,B,IC01_深石,ス,,,言いよどみ,,,,,,(D ス)。,ス,ス,182.679,182.799,182.679,182.799,0,B
K008_001a,513,B,IC02_鶴賀,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,182.907,183.029,182.907,183.029,0,B
K008_001a,514,B,IC02_鶴賀,でも,デモ,でも,接続詞,,,和,,デモ,でも,デモ,デモ,183.029,184.542,183.029,184.542,0,B
K008_001a,515,I,IC02_鶴賀,ほら,ホラ,ほら,感動詞-一般,,,和,,ホラ,ほら ,ホラ,ホラ,183.029,184.542,183.029,184.542,0,B
K008_001a,516,I,IC02_鶴賀,お茶,オチャ,御茶,名詞-普通名詞-一般,,,混,,オチャ,お茶 ,オチャ,オチャ,183.029,184.542,183.029,184.542,0,B
K008_001a,517,I,IC02_鶴賀,お茶,オチャ,御茶,名詞-普通名詞-一般,,,混,,オチャ,お茶,オチャ,オチャ,183.029,184.542,183.029,184.542,0,B
K008_001a,518,I,IC02_鶴賀,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,183.029,184.542,183.029,184.542,0,I
K008_001a,519,I,IC02_鶴賀,ある,アル,有る,動詞-一般,五段-ラ行,終止形-一般,和,,アル,ある,アル,アル,183.029,184.542,183.029,184.542,0,B
K008_001a,520,I,IC02_鶴賀,から,カラ,から,助詞-接続助詞,,,和,,カラ,から:。,カラ,カラー,183.029,184.542,183.029,184.542,0,I
K008_001a,521,B,IC01_深石,すいません,スミマセン,済みません,感動詞-一般,,,和,,スイマセヌ,すいません。,スイマセン,スイマセン,183.228,183.781,183.228,183.781,0,B
K008_001a,522,B,IC01_深石,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,183.781,183.942,183.781,183.942,0,B
K008_001a,523,B,IC01_深石,お茶,オチャ,御茶,名詞-普通名詞-一般,,,混,,オチャ,お茶。,オチャ,オチャ,183.942,184.289,183.942,184.289,0,B
K008_001a,524,B,IC01_深石,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,184.289,184.562,184.289,184.562,0,B
K008_001a,525,B,IC01_深石,ありがとう,アリガトウ,有り難う,感動詞-一般,,,和,,アリガトウ,ありがとう,アリガトー,アリガトー,184.562,185.691,184.562,185.691,0,B
K008_001a,526,I,IC01_深石,ござい,ゴザル,御座る,動詞-一般,五段-ラ行,連用形-イ音便,混,,ゴザル,ござい,ゴザイ,ゴザイ,184.562,185.691,184.562,185.691,0,B
K008_001a,527,I,IC01_深石,ます,マス,ます,助動詞,助動詞-マス,終止形-一般,和,,マス,ます。,マス,マス,184.562,185.691,184.562,185.691,0,I
K008_001a,528,B,IC02_鶴賀,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,186.315,187.434,186.315,187.434,0,B
K008_001a,529,I,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ ,コレ,コレ,186.315,187.434,186.315,187.434,0,B
K008_001a,530,I,IC02_鶴賀,ここ,ココ,此処,代名詞,,,和,,ココ,ここ,ココ,ココ,186.315,187.434,186.315,187.434,0,B
K008_001a,531,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,186.315,187.434,186.315,187.434,0,I
K008_001a,532,I,IC02_鶴賀,置い,オク,置く,動詞-一般,五段-カ行,連用形-イ音便,和,,オク,置い,オイ,オイ,186.315,187.434,186.315,187.434,0,B
K008_001a,533,I,IC02_鶴賀,て,テ,て,助詞-接続助詞,,,和,,テ,て:。,テ,テー,186.315,187.434,186.315,187.434,0,I
K008_001a,534,B,IC02_鶴賀,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,187.909,188.784,187.909,188.784,0,B
K008_001a,535,I,IC02_鶴賀,あと,アト,後,副詞,,,和,,アト,あと ,アト,アト,187.909,188.784,187.909,188.784,0,B
K008_001a,536,I,IC02_鶴賀,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,187.909,188.784,187.909,188.784,0,B
K008_001a,537,I,IC02_鶴賀,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,187.909,188.784,187.909,188.784,0,I
K008_001a,538,I,IC02_鶴賀,っけ,ケ,け,助詞-終助詞,,,和,,ッケ,っけ。,ッケ,ッケ,187.909,188.784,187.909,188.784,0,I
K008_001a,539,B,IC02_鶴賀,何,ナニ,何,代名詞,,,和,,ナニ,何,ナニ,ナニ,188.784,189.511,188.784,189.511,0,B
K008_001a,540,I,IC02_鶴賀,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,188.784,189.511,188.784,189.511,0,I
K008_001a,541,I,IC02_鶴賀,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,188.784,189.511,188.784,189.511,0,I
K008_001a,542,I,IC02_鶴賀,しよう,スル,する,動詞-一般,サ行変格,意志推量形,和,,スル,しよう。,シヨー,シヨー,188.784,189.511,188.784,189.511,0,B
K008_001a,543,B,IC02_鶴賀,＃＃,,,形態論情報付与対象外,,,,,,(T (X ＃＃),＃＃,＃＃,189.855,190.690,189.855,190.690,0,B
K008_001a,544,I,IC02_鶴賀,とこう,トク,とく,助動詞,五段-カ行,意志推量形,和,,トク,とこう,トコー,トコー,189.855,190.690,189.855,190.690,0,I
K008_001a,545,I,IC02_鶴賀,か,カ,か,助詞-終助詞,,,和,,カ,か,カ,カ,189.855,190.690,189.855,190.690,0,I
K008_001a,546,I,IC02_鶴賀,な,ナ,な,助詞-終助詞,,,和,,ナ,な)。,ナ,ナ,189.855,190.690,189.855,190.690,0,I
K008_001a,547,B,IC02_鶴賀,で,デ,で,接続詞,,,和,,デ,で。,デ,デ,192.181,192.352,192.181,192.352,0,B
K008_001a,548,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,193.708,193.879,193.708,193.879,0,B
K008_001a,549,B,IC02_鶴賀,ありがと,アリガトウ,有り難う,感動詞-一般,,,和,,アリガト,あ:りがと。,アリガト,アーリガト,195.279,196.047,195.279,196.047,0,B
K008_001a,550,B,IC01_深石,おー,オオ,おお,感動詞-一般,,,和,,オオ,おー。,オー,オー,196.071,196.465,196.071,196.465,0,B
K008_001a,551,B,IC02_鶴賀,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,196.497,196.633,196.497,196.633,0,B
K008_001a,552,B,IC02_鶴賀,大丈夫,ダイジョウブ,大丈夫,形状詞-一般,,,漢,,ダイジョウブ,大+{P-00196.885-00197.108}丈夫?。,ダイジョーブ,ダイジョーブ,196.633,197.664,196.633,197.664,0,B
K008_001a,553,B,IC01_深石,ちょっと,チョット,一寸,副詞,,,和,,チョット,(L ちょっと),チョット,チョット,197.108,198.468,197.108,198.468,0,B
K008_001a,554,I,IC01_深石,待っ,マツ,待つ,動詞-一般,五段-タ行,連用形-促音便,和,,マツ,待っ,マッ,マッ,197.108,198.468,197.108,198.468,0,B
K008_001a,555,I,IC01_深石,てください,テクダサル,てくださる,助動詞,五段-ラ行,命令形,和,,テクダサル,てください,テクダサイ,テクダサイ,197.108,198.468,197.108,198.468,0,I
K008_001a,556,I,IC01_深石,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,197.108,198.468,197.108,198.468,0,I
K008_001a,557,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,198.538,198.824,198.538,198.824,0,B
K008_001a,558,B,IC01_深石,不器用,ブキヨウ,不器用,形状詞-一般,,,漢,,ブキヨウ,不器用,ブキヨー,ブキヨー,199.314,200.238,199.314,200.238,0,B
K008_001a,559,I,IC01_深石,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,199.314,200.238,199.314,200.238,0,I
K008_001a,560,I,IC01_深石,から,カラ,から,助詞-接続助詞,,,和,,カラ,から。,カラ,カラ,199.314,200.238,199.314,200.238,0,I
K008_001a,561,B,IC01_深石,もう,モウ,もう,副詞,,,和,,モウ,もう。,モー,モー,200.238,200.451,200.238,200.451,0,B
K008_001a,562,B,IC02_鶴賀,んな,ソンナ,そんな,連体詞,,,和,,ンナ,んな,ンナ,ンナ,200.289,201.264,200.289,201.264,0,B
K008_001a,563,I,IC02_鶴賀,こと,コト,事,名詞-普通名詞-一般,,,和,,コト,こと,コト,コト,200.289,201.264,200.289,201.264,0,B
K008_001a,564,I,IC02_鶴賀,ない,ナイ,無い,形容詞-一般,形容詞,終止形-一般,和,,ナイ,ない,ナイ,ナイ,200.289,201.264,200.289,201.264,0,B
K008_001a,565,I,IC02_鶴賀,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ。,ヨ,ヨ,200.289,201.264,200.289,201.264,0,I
K008_001a,566,B,IC01_深石,はーい,ハイ,はい,感動詞-一般,,,和,,ハアイ,はーい。,ハーイ,ハーイ,201.509,201.835,201.509,201.835,0,B
K008_001a,567,B,IC02_鶴賀,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,201.560,202.284,201.560,202.284,0,B
K008_001a,568,I,IC02_鶴賀,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,201.560,202.284,201.560,202.284,0,I
K008_001a,569,I,IC02_鶴賀,さ,サ,さ,助詞-終助詞,,,和,,サ,さ。,サ,サ,201.560,202.284,201.560,202.284,0,I
K008_001a,570,B,IC01_深石,すいません,スミマセン,済みません,感動詞-一般,,,和,,スイマセヌ,すいません。,スイマセン,スイマセン,201.835,202.683,201.835,202.683,0,B
K008_001a,571,B,IC01_深石,鶴賀さん,ツルガサン,鶴賀さん,名詞-固有名詞-人名-姓,,,固,,ツルガサン,(R 鶴賀)さん,ツルガサン,ツルガサン,203.048,204.369,203.048,204.369,1,B
K008_001a,572,I,IC01_深石,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,203.048,204.369,203.048,204.369,0,I
K008_001a,573,I,IC01_深石,優しい,ヤサシイ,優しい,形容詞-一般,形容詞,終止形-一般,和,,ヤサシイ,優しい,ヤサシー,ヤサシー,203.048,204.369,203.048,204.369,0,B
K008_001a,574,I,IC01_深石,から,カラ,から,助詞-接続助詞,,,和,,カラ,から。,カラ,カラ,203.048,204.369,203.048,204.369,0,I
K008_001a,575,B,IC02_鶴賀,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,204.965,205.360,204.965,205.360,0,B
K008_001a,576,B,IC01_深石,うん,ウン,うん,感動詞-一般,,,和,,ウン,(U うん)。,ウン,ウン,205.086,205.266,205.086,205.266,0,B
K008_001a,577,B,IC03_久美,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,205.594,206.901,205.594,206.901,0,B
K008_001a,578,I,IC03_久美,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,205.594,206.901,205.594,206.901,0,I
K008_001a,579,I,IC03_久美,何,ナニ,何,代名詞,,,和,,ナニ,何,ナニ,ナニ,205.594,206.901,205.594,206.901,0,B
K008_001a,580,I,IC03_久美,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,205.594,206.901,205.594,206.901,0,I
K008_001a,581,I,IC03_久美,入っ,ハイル,入る,動詞-一般,五段-ラ行,連用形-促音便,和,,ハイル,入っ,ハイッ,ハイッ,205.594,206.901,205.594,206.901,0,B
K008_001a,582,I,IC03_久美,て,テル,てる,助動詞,下一段-タ行,連体形-省略,和,,テル,て,テ,テ,205.594,206.901,205.594,206.901,0,I
K008_001a,583,I,IC03_久美,んです,ノデス,のです,助動詞,助動詞-デス,終止形-一般,和,,ンデス,んです,ンデス,ンデス,205.594,206.901,205.594,206.901,0,I
K008_001a,584,I,IC03_久美,か,カ,か,助詞-終助詞,,,和,,カ,か?。,カ,カ,205.594,206.901,205.594,206.901,0,I
K008_001a,585,B,IC01_深石,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,206.399,206.495,206.399,206.495,0,B
K008_001a,586,B,IC03_久美,オーブン,オーブン,オーブン,名詞-普通名詞-一般,,,外,oven,オーブン,オーブン,オーブン,オーブン,206.901,207.761,206.901,207.761,0,B
K008_001a,587,I,IC03_久美,は,ハ,は,助詞-係助詞,,,和,,ハ,は。,ワ,ワ,206.901,207.761,206.901,207.761,0,I
K008_001a,588,B,IC02_鶴賀,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,206.979,210.111,206.979,207.779,0,B
K008_001a,589,I,IC02_鶴賀,は,ハ,は,助詞-係助詞,,,和,,ハ,は:,ワ,ワー,206.979,210.111,206.979,207.779,0,I
K008_001a,590,I,IC02_鶴賀,ス,,,言いよどみ,,,,,,(D ス) ,ス,ス,206.979,210.111,207.996,210.111,0,B
K008_001a,591,I,IC02_鶴賀,今,イマ,今,名詞-普通名詞-一般,,,和,,イマ,今 ,イマ,イマ,206.979,210.111,207.996,210.111,0,B
K008_001a,592,I,IC02_鶴賀,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ ,ダ,ダ,206.979,210.111,207.996,210.111,0,I
K008_001a,593,I,IC02_鶴賀,スープストック,スープストック,スープストック,名詞-普通名詞-一般,,,外,,スープストック,スープストック,スープストック,スープストック,206.979,210.111,207.996,210.111,0,B
K008_001a,594,I,IC02_鶴賀,作っ,ツクル,作る,動詞-一般,五段-ラ行,連用形-促音便,和,,ツクル,作っ,ツクッ,ツクッ,206.979,210.111,207.996,210.111,0,B
K008_001a,595,I,IC02_鶴賀,てん,テル,てる,助動詞,下一段-タ行,連体形-撥音便,和,,テル,てん,テン,テン,206.979,210.111,207.996,210.111,0,I
K008_001a,596,I,IC02_鶴賀,の,ノ,の,助詞-終助詞,,,和,,ノ,の。,ノ,ノ,206.979,210.111,207.996,210.111,0,I
K008_001a,597,B,IC03_久美,おー,オオ,おお,感動詞-一般,,,和,,オオ,おー。,オー,オー,210.277,210.760,210.277,210.760,0,B
K008_001a,598,B,IC02_鶴賀,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,210.502,213.480,210.502,213.480,0,B
K008_001a,599,I,IC02_鶴賀,する,スル,する,動詞-一般,サ行変格,終止形-一般,和,,スル,する,スル,スル,210.502,213.480,210.502,213.480,0,B
K008_001a,600,I,IC02_鶴賀,と,ト,と,助詞-接続助詞,,,和,,ト,と: ,ト,トー,210.502,213.480,210.502,213.480,0,I
K008_001a,601,I,IC02_鶴賀,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,(U だ,ダ,ダ,210.502,213.480,210.502,213.480,0,I
K008_001a,602,I,IC02_鶴賀,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って) ,ッテ,ッテ,210.502,213.480,210.502,213.480,0,I
K008_001a,603,I,IC02_鶴賀,まだ,マダ,未だ,副詞,,,和,,マダ,まだ ,マダ,マダ,210.502,213.480,210.502,213.480,0,B
K008_001a,604,I,IC02_鶴賀,暖房,ダンボウ,暖房,名詞-普通名詞-一般,,,漢,,ダンボウ,暖房,ダンボー,ダンボー,210.502,213.480,210.502,213.480,0,B
K008_001a,605,I,IC02_鶴賀,入れる,イレル,入れる,動詞-一般,下一段-ラ行,終止形-一般,和,,イレル,入れる,イレル,イレル,210.502,213.480,210.502,213.480,0,B
K008_001a,606,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,210.502,213.480,210.502,213.480,0,I
K008_001a,607,I,IC02_鶴賀,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,210.502,213.480,210.502,213.480,0,I
K008_001a,608,I,IC02_鶴賀,ちょっと,チョット,一寸,副詞,,,和,,チョット,ちょっと,チョット,チョット,210.502,213.480,210.502,213.480,0,B
K008_001a,609,I,IC02_鶴賀,早い,ハヤイ,早い,形容詞-一般,形容詞,終止形-一般,和,,ハヤイ,早い,ハヤイ,ハヤイ,210.502,213.480,210.502,213.480,0,B
K008_001a,610,I,IC02_鶴賀,でしょう,デス,です,助動詞,助動詞-デス,意志推量形,和,,デス,でしょう?。,デショー,デショー,210.502,213.480,210.502,213.480,0,I
K008_001a,611,B,IC01_深石,え,エッ,えっ,感動詞-一般,,,和,,エ,え。,エ,エ,211.099,211.226,211.099,211.226,0,B
K008_001a,612,B,IC01_深石,何,ナニ,何,代名詞,,,和,,ナニ,何 ,ナニ,ナニ,211.226,211.971,211.226,211.971,0,B
K008_001a,613,I,IC01_深石,何,ナニ,何,代名詞,,,和,,ナニ,何?。,ナニ,ナニ,211.226,211.971,211.226,211.971,0,I
K008_001a,614,B,IC03_久美,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,213.256,213.341,213.256,213.341,0,B
K008_001a,615,B,IC03_久美,はーい,ハイ,はい,感動詞-一般,,,和,,ハアイ,はーい。,ハーイ,ハーイ,213.341,213.785,213.341,213.785,0,B
K008_001a,616,B,IC02_鶴賀,主人,シュジン,主人,名詞-普通名詞-一般,,,漢,,シュジン,主人,シュジン,シュジン,214.224,215.827,214.224,215.827,0,B
K008_001a,617,I,IC02_鶴賀,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,214.224,215.827,214.224,215.827,0,I
K008_001a,618,I,IC02_鶴賀,暖房,ダンボウ,暖房,名詞-普通名詞-一般,,,漢,,ダンボウ,暖房,ダンボー,ダンボー,214.224,215.827,214.224,215.827,0,B
K008_001a,619,I,IC02_鶴賀,入れれ,イレル,入れる,動詞-一般,下一段-ラ行,仮定形-一般,和,,イレル,入れれ,イレレ,イレレ,214.224,215.827,214.224,215.827,0,B
K008_001a,620,I,IC02_鶴賀,ばいい,バイイ,ばいい,助動詞,形容詞,終止形-一般,和,,バイイ,ばいい,バイー,バイー,214.224,215.827,214.224,215.827,0,I
K008_001a,621,I,IC02_鶴賀,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,214.224,215.827,214.224,215.827,0,I
K008_001a,622,I,IC02_鶴賀,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,(W ユ|ゆう),ユー,ユ,214.224,215.827,214.224,215.827,0,B
K008_001a,623,I,IC02_鶴賀,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,214.224,215.827,214.224,215.827,0,I
K008_001a,624,I,IC02_鶴賀,けど,ケレド,けれど,助詞-接続助詞,,,和,,ケド,けど。,ケド,ケド,214.224,215.827,214.224,215.827,0,I
K008_001a,625,B,IC01_深石,へー,ヘエ,へえ,感動詞-一般,,,和,,ヘエ,へー。,ヘー,ヘー,214.577,215.565,214.577,215.565,0,B
K008_001a,626,B,IC02_鶴賀,ま,マア,まあ,副詞,,,和,,マ,(G まあ|ま) ,マ,マ,215.827,217.437,215.827,216.462,0,B
K008_001a,627,I,IC02_鶴賀,暖房,ダンボウ,暖房,名詞-普通名詞-一般,,,漢,,ダンボウ,暖房,ダンボー,ダンボー,215.827,217.437,215.827,216.462,0,B
K008_001a,628,I,IC02_鶴賀,イ,,,言いよどみ,,,,,,(D イ),イ,イ,215.827,217.437,215.827,216.462,0,B
K008_001a,629,I,IC02_鶴賀,暖房,ダンボウ,暖房,名詞-普通名詞-一般,,,漢,,ダンボウ,暖房,ダンボー,ダンボー,215.827,217.437,216.824,217.437,0,B
K008_001a,630,I,IC02_鶴賀,入れる,イレル,入れる,動詞-一般,下一段-ラ行,終止形-一般,和,,イレル,(W イレ|入れる)。,イレル,イレ,215.827,217.437,216.824,217.437,0,B
K008_001a,631,B,IC03_久美,ふん,フン,ふん,感動詞-一般,,,和,,フン,(U ふん ,フン,フン,215.884,216.264,215.884,216.264,0,B
K008_001a,632,I,IC03_久美,ふん,フン,ふん,感動詞-一般,,,和,,フン,ふん)。,フン,フン,215.884,216.264,215.884,216.264,0,B
K008_001a,633,B,IC01_深石,ううん,ウウン,ううん,感動詞-一般,,,和,,ウウン,ううん。,ウーン,ウーン,216.043,216.261,216.043,216.261,0,B
K008_001a,634,B,IC01_深石,だいじょぶ,ダイジョウブ,大丈夫,形状詞-一般,,,漢,,ダイジョブ,だいじょぶ,ダイジョブ,ダイジョブ,216.261,217.042,216.261,217.042,0,B
K008_001a,635,I,IC01_深石,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,です。,デス,デス,216.261,217.042,216.261,217.042,0,I
K008_001a,636,B,IC03_久美,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,216.792,216.941,216.792,216.941,0,B
K008_001a,637,B,IC03_久美,そこ,ソコ,其処,代名詞,,,和,,ソコ,そこ,ソコ,ソコ,216.941,218.301,216.941,218.301,0,B
K008_001a,638,I,IC03_久美,まで,マデ,まで,助詞-副助詞,,,和,,マデ,まで,マデ,マデ,216.941,218.301,216.941,218.301,0,I
K008_001a,639,I,IC03_久美,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,216.941,218.301,216.941,218.301,0,I
K008_001a,640,I,IC03_久美,ない,ナイ,無い,形容詞-一般,形容詞,終止形-一般,和,,ナイ,ない,ナイ,ナイ,216.941,218.301,216.941,218.301,0,I
K008_001a,641,I,IC03_久美,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,216.941,218.301,216.941,218.301,0,I
K008_001a,642,I,IC03_久美,思う,オモウ,思う,動詞-一般,五段-ワア行,終止形-一般,和,,オモウ,思う。,オモウ,オモウ,216.941,218.301,216.941,218.301,0,B
K008_001a,643,B,IC03_久美,ナ,,,言いよどみ,,,,,,(D ナ) ,ナ,ナ,218.301,221.654,218.301,220.177,0,B
K008_001a,644,I,IC03_久美,あと,アト,後,副詞,,,和,,アト,あと,アト,アト,218.301,221.654,218.301,220.177,0,B
K008_001a,645,I,IC03_久美,飲め,ノム,飲む,動詞-一般,下一段-マ行,連用形-一般,和,,ノメル,飲め ,ノメ,ノメ,218.301,221.654,218.301,220.177,0,B
K008_001a,646,I,IC03_久美,飲ん,ノム,飲む,動詞-一般,五段-マ行,連用形-撥音便,和,,ノム,飲ん,ノン,ノン,218.301,221.654,218.301,220.177,0,B
K008_001a,647,I,IC03_久美,で,テ,て,助詞-接続助詞,,,和,,デ,で,デ,デ,218.301,221.654,218.301,220.177,0,I
K008_001a,648,I,IC03_久美,食べ,タベル,食べる,動詞-一般,下一段-バ行,連用形-一般,和,,タベル,食べ,タベ,タベ,218.301,221.654,218.301,220.177,0,B
K008_001a,649,I,IC03_久美,たら,タ,た,助動詞,助動詞-タ,仮定形-一般,和,,タ,たら:,タラ,タラー,218.301,221.654,218.301,220.177,0,I
K008_001a,650,I,IC03_久美,暖かく,アタタカイ,温かい,形容詞-一般,形容詞,連用形-一般,和,,アタタカイ,(L 暖かく,アタタカク,アタタカク,218.301,221.654,220.615,221.654,0,B
K008_001a,651,I,IC03_久美,なん,ナル,成る,動詞-一般,五段-ラ行,未然形-撥音便,和,,ナル,なん,ナン,ナン,218.301,221.654,220.615,221.654,0,B
K008_001a,652,I,IC03_久美,ない,ナイ,ない,助動詞,助動詞-ナイ,終止形-一般,和,,ナイ,ない)。,ナイ,ナイ,218.301,221.654,220.615,221.654,0,I
K008_001a,653,B,IC01_深石,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,218.464,218.679,218.464,218.679,0,B
K008_001a,654,B,IC01_深石,全然,ゼンゼン,全然,副詞,,,漢,,ゼンゼン,全然。,ゼンゼン,ゼンゼン,219.179,219.682,219.179,219.682,0,B
K008_001a,655,B,IC02_鶴賀,あったかく,アタタカイ,温かい,形容詞-一般,形容詞,連用形-一般,和,,アッタカイ,あ:ったかく,アッタカク,アーッタカク,220.104,221.288,220.104,221.288,0,B
K008_001a,656,I,IC02_鶴賀,なる,ナル,成る,動詞-一般,五段-ラ行,終止形-一般,和,,ナル,なる,ナル,ナル,220.104,221.288,220.104,221.288,0,B
K008_001a,657,I,IC02_鶴賀,から,カラ,から,助詞-接続助詞,,,和,,カラ,から,カラ,カラ,220.104,221.288,220.104,221.288,0,I
K008_001a,658,I,IC02_鶴賀,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,220.104,221.288,220.104,221.288,0,I
K008_001a,659,B,IC01_深石,全然,ゼンゼン,全然,副詞,,,漢,,ゼンゼン,全然 ,ゼンゼン,ゼンゼン,221.119,222.267,221.119,222.267,0,B
K008_001a,660,I,IC01_深石,大丈夫,ダイジョウブ,大丈夫,形状詞-一般,,,漢,,ダイジョウブ,大丈夫。,ダイジョーブ,ダイジョーブ,221.119,222.267,221.119,222.267,0,B
K008_001a,661,B,IC02_鶴賀,で,デ,で,接続詞,,,和,,デ,で,デ,デ,221.653,229.133,221.653,221.787,0,B
K008_001a,662,I,IC02_鶴賀,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,221.653,229.133,221.958,223.681,0,B
K008_001a,663,I,IC02_鶴賀,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,221.653,229.133,221.958,223.681,0,B
K008_001a,664,I,IC02_鶴賀,たぶん,タブン,多分,副詞,,,漢,,タブン,たぶん ,タブン,タブン,221.653,229.133,221.958,223.681,0,B
K008_001a,665,I,IC02_鶴賀,深石さん,フカイシサン,深石さん,名詞-固有名詞-人名-姓,,,固,,フカイシサン,(R 深石)さん,フカイシサン,フカイシサン,221.653,229.133,221.958,223.681,1,B
K008_001a,666,I,IC02_鶴賀,も,モ,も,助詞-係助詞,,,和,,モ,も:,モ,モー,221.653,229.133,221.958,223.681,0,I
K008_001a,667,I,IC02_鶴賀,あの,アノ,あの,感動詞-フィラー,,,和,,アノ,(F あの) ,アノ,アノ,221.653,229.133,224.903,226.747,0,B
K008_001a,668,I,IC02_鶴賀,久美ちゃん,クミチャン,久美ちゃん,名詞-固有名詞-人名-名,,,固,,クミチャン,(R 久美)ちゃん,クミチャン,クミチャン,221.653,229.133,224.903,226.747,1,B
K008_001a,669,I,IC02_鶴賀,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,221.653,229.133,224.903,226.747,0,I
K008_001a,670,I,IC02_鶴賀,一軒家,イッケンヤ,一軒家,名詞-普通名詞-一般,,,混,,イッケンヤ,一軒家,イッケンヤ,イッケンヤ,221.653,229.133,224.903,226.747,0,B
K008_001a,671,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,221.653,229.133,224.903,226.747,0,I
K008_001a,672,I,IC02_鶴賀,住ん,スム,住む,動詞-一般,五段-マ行,連用形-撥音便,和,,スム,住ん,スン,スン,221.653,229.133,224.903,226.747,0,B
